Comment,Rating
鳳凰出版社的這部書是不錯的價格便宜書也不錯,neutral
我覺得這本是鬼吹燈裏最無聊的一本,neutral
書的質量沒什麼問題很好,neutral
還可以吧覺得作者是個有心人,neutral
別人要求幫忙買的看樣子還行不知使用後情況,neutral
此書內容總體還算較客觀可惜描述過於平淡重點歷史性事件並無描述對於我這類對歷史事件很感興趣的人真是一大遺憾啊尤其是我一直認重點部分應該是歷史進程部分王朝更替等可惜文化體制等介紹的成分很太多此本人觀點僅供參考,neutral
纔看了多頁發現兩三個印刷錯誤應該是盜版的吧其他還好,neutral
同上面一樣四周留白太多,neutral
一般沒有想像中的好,neutral
不知道效果怎樣還沒用產品感覺就一般般,neutral
還沒看完感覺像經濟學理論的提綱,neutral
感覺很簡單不過練字在於自己平時多動筆纔是,neutral
可惜看見是中文版如果是中英對照版就好了既可以看見原版又可以看中文版,neutral
書不知怎麼第一頁就是破的有點讓人詛喪,neutral
我很少在卓越上評論因物品本身自己選擇之後大體是沒什麼問題的東西都比較正但有一點切身感受是卓越的物流或者是卓越所委託的物流是越來越差感覺卓越慢慢開始有點力不從心這一點和東相比簡直是天上地下在北京一樣的地方東能保證不論什麼時候下單第二天一定到如果中午前下訂沒準下午就送到了而卓越呢我號下午下的訂單它可以第二天下午點纔給送貨商而送貨商還可能再折騰兩天只到下訂單後的第三天才能送到我個人看法做最重要的兩點貨品的品質和物流質量我覺得卓越頭重腳輕希望能引起卓越的注意向某東凡客等更加成功的學習不能越做越沒尾,neutral
這本書真的不錯挺基礎的,neutral
用還可以就差包包像素也還行,neutral
內容還好排版一般範例較少有點亂,neutral
我的這個不知道是偶然問題還是一貫問題關節處有點松感覺抬不起頭來不過網站的服務還是非常好非常到位的我一說不要了立馬給我退了還親自過來取的很方便,neutral
整本書思路很明確與一般的教材不同裏面有自成一體的語言風格看起來另有一番味道但是這本書印刷質量很糟糕,neutral
不建議購買本書晦澀難懂,neutral
有的內容比較陳舊只部分章節還行所附光盤中內容比較豐富編者報務也還好,neutral
一般吧這套彩烏鴉她都不喜歡,neutral
本人能力有限看不太懂,neutral
總體來說還行作品我一直以來都很喜歡書很薄比較容易看,neutral
紙張不是很好不過很適合孩子動手,neutral
幫老爸買的他說還可以,neutral
不是特別喜歡它的味道這種薄荷味不是我這種一般人能接受的,neutral
試卷還好不知道什麼光盤系統進不去屏幕總是一片白,neutral
待機時間確實挺長體積也很小金屬機身別的東西也就沒什麼了這價位的手機就是打打電話用而已,neutral
不是我喜歡的文風本以是描寫更現實點的城市點滴但事實寫得太虛擬或是太隱晦了城市名字我都覺得起得牽強更似作者自己對自己說話難以明瞭可能是我對作者瞭解不深吧,neutral
紙張有點薄感覺很容易破,neutral
知道這是一本幾十年前就暢銷的書只是一直覺得怎麼取這麼一個名字,neutral
我買的時候元裏面的排版很空有點小兒書刊的感覺玩玩吧不過我覺得不值,neutral
還可以只是沒有預期的好感覺註釋稍遜,neutral
在專櫃發短信領的試用裝雙手用潔面皂起沫不多啊得一直憑堅強的耐性揉來揉去才起沫可能是因用了橄欖油的緣故每天早上用潔面皂洗臉手上臉上都是油油的最近又新長了顆小痘痘是不是抹了橄欖油需要卸妝繼續用完吧,neutral
書裏面文字和圖片都很多但圖片都比較老了關於創意的方法和解釋說的很全面但是沒有說到點子上去或者說是沒有提升到一定的層次上創意性的東西較少希望可以在此基礎上出一本更加全面的書,neutral
挺好的比較實用適合初學者,neutral
書是很好字也很清晰紙質也很好可是就是隻有一個光盤的袋子裏面沒有光盤,neutral
封面和背面脫膠了內容還可以,neutral
我家歲的寶寶看過好多遍神奇校車原版視頻對原汁原味的英語特有感覺現在配上有精美圖片的原文圖書可以不緊不慢地翻看神奇校車是一套很不錯的科普讀物對英語學習有幫助孩子在快樂中即學習了原汁原味的英語又學到了科學知識我認大人也同樣受益呢不過裏面的詞彙面比較廣有家長跟孩子一塊讀會更好我家寶寶看神奇校車時特願意我陪他好多英語是什麼意思他是不知道的不過還是願意看且百看不厭人體都有五官可是它們是如何工作的它們又是如何相通的我想這個問題就很多孩子都想知道的好了有了視頻有了這本書已經購買書我的北京月日下的單說預計日能送達麼還收不到期盼這個問題應該不是問題了通過奇思妙想的場景讓孩子在不知不覺中學到知識真是不錯對培養英語聽力作用不小,neutral
蘇泊爾電水壺已經用了天憑良心從產品的造型及做工外觀燒水的速度都是不錯的就是燒水的聲音巨大無比應該有上百分唄純粹是噪音污染廠家應該改進纔是唉,neutral
如果以譯文出版社所出圖書的一般質量來衡量那麼翻譯水平是很糟糕的尤其是大教堂,neutral
如果有雙語的豈不更好奧巴馬的書在日本很暢銷許多日本學生購買來學習英語但在中國卻影響較小,neutral
寫得通俗易懂適合入門人士學習對我來說內容少了操作指導性不強,neutral
寫的挺好真實性是多少我把握不了,neutral
用來勵志還是比較好的不過我對成功學還是持懷疑態度這有點像自行洗腦,neutral
一直都喜歡飛利浦的東西這款耳機還一般般剛開始沒發現用了一陣子發現插頭與接口處接觸不太好經常會有沙沙的聲音且音質不太穩有時高有時低,neutral
書本紙質量和印刷效果還是有點問題,neutral
講的故事不錯印證了我目前所有的諮詢方法,neutral
我對這次購物的不滿意在快遞送過來的時候書籍已經彎曲受傷了是你們沒有在發出的時候進行包裝保護其他還好希望下次注意吧,neutral
這本書給我的感覺挺一般的沒有宣傳的那麼好就當是看看吧質量一般,neutral
因了看了獨唱團了不用追連載輕鬆調侃畫面熟悉平實白癡白癡的,neutral
我喜歡前面和篇的內容其它的內容在我的面試可能用處不太大,neutral
情節中對於戰場描寫有些過於繁複讀書時需要有選擇性的從中挑選精華部分需要從中高度概括一下,neutral
東西很是一般般沒啥特別要說的,neutral
紙張太差內容也一般般不值得購買,neutral
書還行字挺小,neutral
這本書不是膠裝得和詞典一樣裝訂得沒有插圖紙質薄價錢算是便宜了,neutral
沒啥特別的買了倒不覺得虧但也不覺得值,neutral
看比書店便宜就買了,neutral
看了一半真的不太能理解作者要表達什麼我也不知道他要說的輕和重當故事看看吧人家思想層次太高不適合我話說我真沒理解啥,neutral
印刷紙張還不錯但相應的英文翻譯相對不全過少了些其餘排版等也都可以,neutral
插圖挺漂亮感覺製作起來會有點難度初學者如果耐心不夠會很難學下去,neutral
評論的有點遲但性價比還是可以的,neutral
也就看看了解股市基金的大概當時是買給爸爸的他覺得線圖什麼的介紹的還不錯,neutral
原本就是衝大家說好纔買的說實話挺失望的實在不怎麼樣也就一般,neutral
對於一個文科生看這種理科性的書有點難度,neutral
這紙張也就一般吧一般般吧質量,neutral
內容不多關於作者自身的敘述其實不太多更多的是有關臺灣社會歷史人物的描述這些素材在其它書籍中也都似曾見過此書給人總體感覺是有點了出書而出書,neutral
就是幫一些牌子打廣告喜歡看普通牌子的可以買其他就不必了,neutral
書印刷的還可以一直對抗戰以來中國知識分子的心路歷程感興趣所謂瞭解過去把握現在或者讓歷史照亮未來之類對這本書充滿了期待但看得時候覺得很凌亂語言也不是那種唯美或者詼諧幽默類型的總之無法讓人心無旁騖地讀下去不敢說書不好也許是我能力不夠但對大多數不做研究的人來說書的可讀性不強而且很多描述是作者想出來的不是從史料裏推理出來的,neutral
是老公收的貨當時沒有打開看拿回家一看哇塞流的滿盒子都是原來是沒有包裝好感覺不是很好,neutral
說特別好也不怎麼樣但是經常看看還是有點示的,neutral
乾淨簡單就是沒有配圖,neutral
感覺應該還可以吧不過確實裏面的文章不是新的有老舍啊朱自清的文章還有點文言文的感覺不過對於練習來說應該還不錯大致翻了一下具體內容沒細看紙質還可以吧不過我本來想要一個翻譯技巧多一點的稍微有點出入,neutral
是關於郭老年祭的學術論爭資料有點老看看而已,neutral
內容很專業不過我是本一起買這本沒有包裝封面有些髒,neutral
作一種發性質的工具書還是可以的尤其是漢字字體初學者裏面的案例還算有想法只是缺少每一個案例的文字標註還有彩頁顯得太少了點總體來說買一本來當工具書翻翻還是可以的,neutral
效果不是很理想只用了兩次沒興趣再用了,neutral
買回來竟然裝不上後來到洗車店換了一個卡口才裝上什麼品質但是刮還是颳得挺乾淨的,neutral
給媽媽買的拿到的時候覺得看包裝像假的但同學說她媽媽用了幾年了一直都是那種包裝我媽是乾性皮膚她覺得一般般,neutral
確實東西很正但是開頭的字樣是年的專櫃都標註年有效期百度過說有個貝佳斯物流的女士解釋過正常的保質期就是四年只是最好三年內用完效果比較好亞馬遜的這種發貨方式顯然對消費者的利益有一點不尊重希望以後可以配備新鮮的貨品尤其像這種化妝品和食品不過話說回來我自己在手上試用了下也看了泥巴還不錯各位買家就儘快使用吧還有些親們不要抱怨了誰叫咱花錢少呢不喜歡還可以退貨專櫃有好日期可以購既然選擇了亞馬遜就接受吧偶要去敷面膜咯哦哈哈,neutral
內容倒是短小不像看小說有負擔但是介紹的小喫和老飯店都已經是年和年的現在還估計有沒有都是一個未知數有的甚至是出現在作者的回憶中只能隨便看看了,neutral
很早的書了感覺更適合專業一點的人不過上海三聯的人文經典書庫還是不錯,neutral
書的內容是很好的也很厚實只是有一點不滿意這本書要散架子的,neutral
貌似不是我想買的有點失望,neutral
後蓋感覺不緊經常按的時候感覺有空隙太費流量了安卓的通病開一會和飛信而已別的更新就能去掉三四兆,neutral
依然是島田式的開頭宏大離奇探案過程也是標準的吉敷竹史式最後的結尾給出瞭解答不得不說這本書實在是虎頭蛇尾解答部分不能令人滿意很多地方經不起推敲在這就不一一列舉了還有些地方前面就沒提到但卻是重要的一環看在島田大神的份上給星吧雖然作島田神作之一但這本真不怎麼樣我要懷疑其他人都是怎麼了竟然有人說這本完美找我看來漏洞超多人物塑造也比較突兀另一邊北方夕鶴完勝這本,neutral
打開瓶蓋後發現不好按壓只能倒由於稀所以容易倒多但是塗上感覺還可以比較保溼至於美白目前還沒有看出效果,neutral
譯者的名字是不是寫錯了,neutral
快遞很給力但是這傳輸速度實在不敢恭維啊傳了多的東西都三四分鐘的啊在乎傳輸速度的謹慎選擇,neutral
大綱解析內容很多而且每一頁的字數都好多個人覺得現在時間很寶貴了看大綱解析太費時間了而且看久了會累買了之後其實有點後悔,neutral
故事情節很一般不推介,neutral
就是底部用氣時會被氣支架刮傷底面積再大點就行了,neutral
適合去香港的人看其他的一般般覺得操作性不是很強不過香港那麼小好像也不用什麼攻略的看得懂地鐵圖就好了,neutral
感覺紙質有點差內容還行,neutral
還行就是想要日語版的,neutral
關於這方面的書好像只有王森老師的著作這下冊有陶瓷蛋糕的製作方法所以纔買的書質量很好圖片也很漂亮不過王森的裱花書都有重覆的內容很難取捨,neutral
還沒有看同事看完說不錯另一同事要生孩子了先拿去拜讀了,neutral
內容是關於猶太人對於金錢的認識和世界觀價值觀有關討論的是致富背後的人文修養只是內容比較淺顯感覺只是還行,neutral
感覺電影要好看的多因增加了女主角更有意思些不過沒有原著的書哪來的改編的電視劇呢不過還是推薦大家去看電視劇吧,neutral
書是挺厚的裝訂也還不錯但是內容少得可憐一頁裏面沒幾個字當時買的時候沒看清這適合歲的孩子吧,neutral
希望可以有該書的漂流問卷,neutral
昨天收到速度還算快質量應該也不錯內容有待進一步學習,neutral
紙質能夠再好一些嗎,neutral
就當個小說看吧消磨時間還是可以的,neutral
兩塊電池產地不一樣比原裝的應該要差一點,neutral
我的書內頁有一道劃痕懶的換了不影響觀看書的內容比較淺顯裝幀質量很好,neutral
慕名買了來讀讀了兩篇讀不下去了流水賬沒重點有些地方顯得沒條理作者駕馭文字的能力實在不敢恭維沒有吸引力當然書中引用的檔案材料還是有價值的,neutral
硬件配置還是可以就是非常發熱外殼不好,neutral
想高中生作文非常一般,neutral
沒有系統年輕人就不要買了,neutral
包裝精美但翻譯比較差看不下去,neutral
買這本書是給我表哥的他說好像小學生教材但這是學日語的起點和基礎因此這本書很必要,neutral
說是一年級必讀的發現更適合幼兒,neutral
用挺舒服的有一股牛奶的味道效果有待觀察,neutral
今天收到的書的確沒有介紹上的那一道綠邊感覺卓越上的是精裝本而我拿到的是簡裝本紙質一般不過印刷還是清晰的內容還沒看,neutral
每次都栽在綜合上我會繼續努力的,neutral
還不錯可以接受值,neutral
如題一本很單純的小說裏面沒有註釋背景解說之類的清代的嘛也用不註釋,neutral
還可以質量不錯就是一個人不好安裝,neutral
還是有作用的還可以吧,neutral
真的有點緊包裝一般,neutral
經過漫長地等待貨終於到了包裝還是一發既往的好這次到貨慢的原因可能跟雙十一有關係吧,neutral
雖說是精裝版收到的時候封面正反面都是泥不知道怎麼弄的很髒,neutral
通話質量還可以有點雜音最大的問題就是隻有諾基亞的手機用才能播放音樂,neutral
不錯蓄電能力比較強就是電力太弱,neutral
老少咸宜的一本書可惜有些題目和所提供的答案對不上分析內容也不夠清晰易懂隨便翻了一下就有幾道題的答案看不懂或要品味很久才能理解,neutral
機子是正品但什麼是純銅純銅有那麼輕嗎,neutral
貌似有點畸形頭好像偏大太貴了,neutral
需要心靜下來好好讀的一本書,neutral
同學買的他說相當好非常好不曉得是不是真的我沒看,neutral
小學的必讀書目兒子喜歡,neutral
首先還是得肯定卓越的服務書籍是用塑料泡沫包裝了再用快遞袋子送過來的很乾淨這點很喜歡只是送貨時間晚了一兩天不過因本人不急所以也沒關係但說到這本書的內容確實讓人有點失望幾乎一半版面都是介紹包裝方面的只有後半部分纔是比較有趣味的摺紙我設想當中的花樣摺紙很少哎實在是中看不中用,neutral
感覺沒有和實用似的還沒開始認真看只是翻了翻,neutral
印刷還可以買了兩本有一本封底是壞的,neutral
內容編輯的還行類同上下五千年之類,neutral
剛剛收到樣子還挺不錯就是感覺有點大了不夠秀氣另外怎麼又降價了下單的時候是現在又變成了降價也太快了吧,neutral
女豬腳太太太幸運啦,neutral
但是呢是以作者獨到的眼光和思維去理解每一個經典和輝煌告訴你一些在別的遊記裏絕對看不到和讀不到的特別,neutral
飯煲蓋有點歪蓋蓋子的時候常歪向一邊要刻意推向相反的方向纔會對正蓋上蓋子也不嚴,neutral
也許是我的悟性還不夠感覺她的書並沒有宣傳的和我想象的那種感覺不過能感覺到那種自強自愛的信息還可以,neutral
是趕工呢還是倦怠了呢明顯感覺一本不如一本了,neutral
書寫感覺還可以但是寫字時會出水斷斷續續,neutral
書很好可就是我上課的時候學不好呵呵,neutral
內容比較全是精裝書錯別字數也能接受相對價格來說不錯了但書的裝訂質量不敢恭維到手第四天就脫頁了有些遺憾,neutral
整本書看後很輕鬆但是沒有什麼實質性的建議插圖配的不錯,neutral
郵遞速度不錯價格很合理,neutral
剛看了不多頁拿到書後第一感覺就是書太沉翻開後有覺得頭暈密密麻麻的字說實在的看時間長了會視覺疲勞腦袋更疲勞問題在於行間距這樣的書還真不如分成上下兩冊,neutral
圖畫很漂亮內容很簡單不知是不是看大人書看多了初看覺得很幼稚沒什麼內容,neutral
看了一部分就放下了等有心情的時候再看吧,neutral
隨便看看可以但是從中可以學到的東西並不多沒有太深入的見解,neutral
兩個人的作品都是好的詹的歌雖然不是那麼突出但也很有風格林志炫的演唱也沒的說但是這種的配樂不適合這些歌和林志炫的演唱風格感覺就是歌曲的高潮部分上不去但是也算是林志炫的一個嘗試努力了這個比較佩服,neutral
還沒有完全的讀完整體感覺還行,neutral
只是因桌面的原因只好選長長的這款有空間的話選以上的吧,neutral
我這個白癡還以是郭敬明寫的暈,neutral
顏色無色差很漂亮打開包裝時確實有點味道用用就好了有點小貴啊用來裝很合適,neutral
翻了幾頁講的是男人之間的情與愛我是看不進去,neutral
這本書裏大多內容有些怪我有些懷疑這是盜版因裏面他媽的太多了所以我要退貨希望商家能儘快給個答覆,neutral
還沒有用相信應該是真的,neutral
內容還可以就是不明白書中的菜式大多是切絲的排骨是成塊的一般標明個月以上寶寶我家寶寶快一歲了目前還不能那種吧至少要是切碎的纔好吧個差不多可以喫那種菜,neutral
稍微有點褶皺還可以,neutral
書的內容和他的標題一個樣和他這十年的論調一個樣書本身的質量還是很不錯的只是內容真心有點審美疲勞了隨便翻了翻也就這樣放在一邊了比較適合熱血青年吧,neutral
還行吧呵呵還非要個字以上才能評論呀,neutral
沒想象中那麼好可能我期望值太高了不過這個價錢也就這樣啦,neutral
書是給女朋友買的我也沒詳讀不好對內容做評蜻蜓點水翻了翻內容簡單不過英語這工具學難也沒必要能掌握就行能交流就可還不如會古文更能泡妞,neutral
紙張還行字有點小內容不太喜歡感覺上面一個好人都沒總體來說性價比算好的了值得買,neutral
完全是照字翻譯的連詞語順序都是英語句式的太影響理解了希望以後出版這類書的時候注意一下翻譯的質量機械工業出版社看來就是不如建工啊,neutral
包裝看不出什麼只是味道不像一般的那種舒服稍有點衝在同一家青島商家買的兩樣貨品由不同的上海地點發貨感覺奇怪,neutral
第一次在卓越買東西和我在屈臣氏買的水比起來味道淡了一些其他的還行不知道什麼原因,neutral
優點就是輕點薄點電磁也不像超級本啊三四個小時就不行了包裝太差勁了收到的時候就用兩層袋子裝都破了啥玩意鼠標都快掉出來了還好機器本身的盒子還沒破損快遞太差勁了比預期晚了兩三天情人節沒送到機器本身太雞肋了根本裝不下系統在電腦上根本不顯示找半天才找到還不能用顯示屏很累眼要密西眼睛看不知道什麼原因目前就這些吧後期再看看,neutral
缺少圖畫看起來枯燥無味,neutral
書是好書可惜沒有太多的時間和精力倒飭,neutral
能用質量音質效果很不好也就這個價,neutral
本來覺得書名還行送一要好的朋友就覺得書名適合她結果貌似內容基本不沾邊,neutral
音質沒有想象中的那麼好而且一個星期不到那個彩色的東西就掉了,neutral
東西應該是正品只是寫入速度偏慢,neutral
感覺一般比較油還是藍瓶的好,neutral
便宜的東西還可以我看了看其實挺適合小朋友練字的,neutral
只能說是一本還不錯的工具書,neutral
專業書籍適合專業人士,neutral
不是正版沒有防標識沒有附帶的習題卡片,neutral
初看感動於小米對裴翌的愛尹堂曜的固執但這本書只適合看一次,neutral
使用表層的時候還會有股特殊異味放置一段時間後估計揮發掉了就不會有味道了去油膩效果不錯洗完偏幹分量很大塊但感覺不如的好用,neutral
不是像題目說的小學卷呀難道作者那裏的小學教學活動是這樣的基本的教學活動不適應我們這邊的教學啊我們的是教材的哈,neutral
雖然很多人評價好但購買者還是不要太被協和和諧了,neutral
如果再看看山西楊棟寫的書就好了,neutral
性價比一般無定時功能,neutral
對於性格方面沒有了解過的可以看看個人覺得簡單了些每種性格沒怎麼深入分析涉及的面是廣缺乏深度,neutral
昨天到貨還沒有時間看,neutral
紙張的質量不怎麼樣不過以這樣的價格買回來也差不多了不過書裏每一張裏都有一個小故事很喜歡,neutral
手感還可以點擊聲音比較硬聲音比較大,neutral
沒有想象中那麼好的效果可能三百多的音響就這樣吧比電腦城裏賣的要強得多,neutral
一般跟普通大學的體育書沒啥差別,neutral
封面和內容都不錯紙張的質量也很好,neutral
建議初學者還是看完整版的這個版本內容果然很精簡,neutral
本書對理論部分的推演比較詳細和深入對入門級的學者比較實用但是對於想提高動手能力的朋友不能作參考資料,neutral
是了英語閱讀纔買的買來了還沒好好讀中英對照的很不錯但這個紙張質量一般,neutral
對那段歷史不瞭解所以也沒什麼特別的感觸不過內容也挺吸引人的,neutral
這東西貌似以上的歌是放不了的那個夾子和按鍵的位置有點衝突用夾子時會按到按鍵,neutral
因是滿元送的所以主要說內容如果只看怪誕心理學這標題和內容還是很符合的主要揭示靈異之類的事件的科學依據但副標題探索你的超能力起初給人一種能夠幫助讀者發覺自身超能力的感覺其實主要是教導了一些冷讀術之類的小技巧總體感覺普通並無特別出彩之處,neutral
用了之後並不怎麼保溼但沒有過敏現象還可以吧說的過去,neutral
書的內容還可以說的都是一些生活上的事情還能用的上吧,neutral
物有所值可以了別指望太高,neutral
這個方便攜帶可以隨時隨處看,neutral
還可以比原裝散熱器降了度左右待機度用羿龍技嘉主板並不難安裝,neutral
還想把手感不是很好照相效果有點差偶爾死機,neutral
我買過年的紙張和編排覺得挺好的看起來還不是很累眼睛希望能改善下吧對於配送其實覺得還是不錯的我本來想順帶買大綱的但是不能在原訂單裏添加覺挺麻煩的就沒買了,neutral
裏面的內容有些地方寫得很模糊一下子內容不知到從哪裏出來的看的費勁對電腦都不好學,neutral
書不錯值得細細品讀可是快遞的服務超級惡劣還叫囂有本事你就投訴啊,neutral
太像論文彙編了都有點不想看了,neutral
內容還是可以的就是紙張太次了還不如盜版的書呢不過價格便宜也將就了,neutral
雖說是正版的但是錯誤很多有很多印刷錯誤,neutral
書打開封面是破的哎,neutral
樣式還行對音質有要求的繞道這樣的產品價格是王道放在電腦上聽聽因聲音除了低音還是低音,neutral
挺好的一本書確實的,neutral
印刷不錯圖文並茂不過感覺內容不夠充實講的不是很詳細可作一般科普讀物對稍微小點年紀的孩子可能有點難度對初高中學生或者成人比較合適吧價格要是再便宜點就好了呵呵,neutral
剛剛拿到書覺得作者寫這本書立意角度很好對實踐有重大的指導意義但很可惜作者明顯對保險法研究不夠深入剛剛翻完前幾頁就發現個問題第頁保險合同的主體界定錯誤將受益人都作保險合同主體顯屬錯誤當然這個問題還主要是一個理論問題第二個問題錯誤就比較不應該了第頁說新保險法規定的保險公司組織形式只有種股份公司和國有獨資公司社會中如此大量的有限責任公司存在甚至連相互保險公司這種實際上不是公司的組織都存在了希望作者只是一時失誤不過看目錄後面應該還有一些值得學習研究的地方還是可以期待的,neutral
不知何對這部鼎鼎大名的作品欣賞無能,neutral
沒有我一開始想象的那麼有實際的內容不過裏面大量的影像還是很有發意義的但是坦率講裏面的內容顯的比較稚嫩所以價格有點高了這樣的書應該在元以內估計是應厚和圖片多的原因價格那麼高,neutral
話說送貨蠻快的但是耳機本身沒有耳套看起來有些簡陋戴時間長了有點不舒服而且周圍環境分貝稍微大些就完全聽不到聲音了倒沒覺得線細還可以,neutral
過濾感覺不太好用太簡陋了,neutral
特意比較了本書來評價的這本比嚴蔚敏的教科書更容易懂講的更細吧我覺得對於像我這樣基礎一般的人看嚴蔚敏的那本教科書很費勁我還買了天勤論壇的數據結構高分筆記我覺得這個筆記更加細緻而且更加通俗易懂很多不好理解的概念都用通俗的話講解了我覺得更容易理解呀像大家推薦相比之下嚴蔚敏的教材實在是難懂啊,neutral
還算可以畢竟價格在這裏算不錯的了,neutral
口語很全的內容平時可以練,neutral
通過自傳想形式寫出了作者跌宕起伏的一生很有感染力,neutral
帶我們近距離的接近一代大師很快就能讀完文筆流暢,neutral
沒想象中的好但還是有挺多東西很實用但有些東西又說得很簡略不是很詳細所以不好評論,neutral
卓越送貨的速度還行就是優盤本來是的放電腦上顯示只有而已不過上網查了一下倒是正品總的來說還可以啦,neutral
正品只是寫入速度好像有點慢還有待觀察吧,neutral
教參內容不夠詳細不過教材裏講得較細,neutral
沒想到居然買到這樣一本這樣風格的文藝書籍左拼右砌作者貌似想擺顯文學功底但偏偏暴露了其缺點作者想抒情但不知道其所云,neutral
哲學書不清楚作者想要表達的是啥,neutral
打開蓋擠掉空氣基本就剩下半瓶了不光是卓越所有的化妝品洗頭水好像都這樣難道這也是天朝特色,neutral
這種價格不能挑剔太多機子還是不錯的電話和時間的顯示字體蠻大適合家裏的長輩使用就是電池不太滿意做工看起來不細緻有種假電池的感覺但願不是假電池我不擔心它的使用時間就是擔心使用安全而已,neutral
打開包裹時書本身封面有一點破損但書的作者寫的不錯,neutral
中關村一般吧,neutral
我們用的教材是高等教育出版社的所以章節順序不分就有不同內容則不清楚整體感覺不錯講解比較詳細如果選擇題都有講解就更好了部分題目比較偏,neutral
題目和很多書是一樣的而且提供的參考答案也沒有什麼很創新的地方唯一突出的是有光盤可以聽另外據外教說書中有很多錯誤,neutral
我買這本書純粹是了集齊一套這套書內容特別是品人錄很多地方重複了易中天品三國等書裏的內容,neutral
掛在手機上蠻不錯的只是石頭好像質量很一般用了短時間居然有磨損我都是放單獨的口袋的不知道怎麼磨損的,neutral
書挺漂亮的就是不知道有沒有用,neutral
買了兩本結果一本版一本版的版的還很舊,neutral
書的內容部分針對性比較強全文文字比較多如果加一些實踐的圖片和案例會更好,neutral
我就納悶怎麼這麼好的革命連環畫小孩子就不愛看呢他們就知道玩電腦哇手機什麼的他們就不想想今天的幸福生活是靠老一輩的革命人流血犧牲打出來的真是讓人迷惑不解還有今天的那些貪官污吏們應該讓他們多買這樣的書看別去貪污那些昧心錢唉,neutral
還是挺硬的適合磨牙但是弄到衣服上要馬上清洗哦,neutral
紙質差了一些封面還可以,neutral
基本上還行就是卡顏色不對這點很傷感還有就是保修時間竟然是從五月份開始算起這點沒搞懂暫時還沒有發現技術上的問題,neutral
對原封有點疑惑不是原廠封帖是亞馬遜的封帖在手機包裝盒子上另外開機後沒有第一次開機的引導能說明下嗎手機其他都還算可以唯獨屏幕橫紋嚴重是個例嗎如果是普遍現象也能接受畢竟價錢擺,neutral
只能閱讀借鑑不了多少東西背景不一樣,neutral
用了幾天了個人感受如下做工還不錯沒有什麼毛糙感工程塑料麼也還算結實收到東西后打開發現電池是滿的內盒上面有髒髒的痕跡不知道是不是退換品反正能用就不深究了廠家太小氣了除了保修證一份灰常簡短的介紹就一根數據線了充電器耳機的都沒有太摳了吧觸摸屏還挺靈敏的自帶的憤怒的小鳥運行順暢沒有有些人說的卡自己下載的水果忍者還還好不知道遊戲能不能玩自己不會還沒試最大的問題是屏幕分辨率本來看到有人評論說分辨率低還沒怎麼注意收到後看了一會自帶視頻覺得眼睛很乾很澀拿回家就被老婆罵了一頓本意是要買來給兒子看巧虎的現在分辨率那麼低不是拿兒子的眼睛開玩笑麼現在不得已只能都拿來自己玩外放聲音挺大的不過有點失真還不會用不知道信號怎麼樣總之如果你要求不高的話這款還是挺值的當然要是不差錢就去買個省的眼睛受罪,neutral
跟大多數一樣紙是很薄印刷也偶有重影沒時間去逛書店這個對我學習還是起了很大的作用的,neutral
之前送錯貨了換貨速度很快客服也很好比京東服務好很多但有個問題我有點點介意因盤的包裝可以直接打開不需要剪紙殼一打開小箱子發現可能運輸時鬆動盤包裝自己打開了所以盤已經掉出來雖然的確是新的但還是有點點介意希望以後能督促廠家注意京東這方面值得你們學習他們現在把所有配送的商品都貼了京東專有的封條客戶收到的時候會更加安心還有有關第三方賣家的問題他們開發票相對慢說月底報稅會盡快發快遞過來但我覺得有關這個問題第三方真的利弊兼有貨源是更多了但是發票卻開得很慢對於公司購物不是一個很有效率的事另外再次抗議亞馬遜的網頁頁面製作欠精良你們的服務我一直是很支持滴覺得少有能與你們媲美的可是你們的網頁頁面都快趕上泰坦尼克號的年紀了希望儘快改進,neutral
這本書內容很好成年人讀還可以但是字太小比號字還要小一些買給孩子不太合適影響視力孩子閱讀的書字的大小最小也要有小四號纔可以,neutral
本來想買中國居民膳食指南的但是當時這本缺貨我就買了現在這本這本里寫的都是百度上能夠查到的我以前也一直這麼查這看這本書的好處是把網上的內容出了一本書總之拿看比查這看稍微方便一點點,neutral
失望寫不出就緩寫嘛橫豎我們已經等這麼久了不介意再等等,neutral
現在旅行流浪的書越出越多可沒有幾本是真正耐讀的就像這本語言是激情澎湃有時也搞怪歡樂可這種趣味並不雋永深長就像快餐迅速讀完迅速忘記幸好作者貌美如花不然早就湮沒在泛濫的旅遊書中了這樣的書我也讀過不少讀完之後不會想讀第二遍如果是自己掏錢買的真心心疼時間流逝大浪淘沙真正能留下來的精品能被大家深深記住的又有多少呢,neutral
這不是兒童書是給大人看的書沒故事情節語言很抽象書很漂亮我感覺中學生看還差不多小孩子不感興趣也理解不了,neutral
書的確是正版但是包裝也太簡陋了吧就一個塑料袋這個書皮是軟塑料畢竟有脆性收到時書脊的下端已經破裂了好幾個口子還有一個缺口在塑料袋裏也沒找到那個缺口的碎片如果是快遞路上碰壞的應該袋子裏會有這個缺口的碎片在呀難道發貨包裝時就已經是這個樣子了居然還會發出來庫房的人就是這樣檢查的看在不影響查閱自己用透明膠貼好了將就吧因是鄰居代收的我拿到發現時鄰居已經幫我付了貨款再來申請換貨怕麻煩要是我自己收貨時看到了肯定拒收不付款了,neutral
以是偏商務的實際是日常生活用語,neutral
